latitude	longitude	lap	altitude	timestamp	accumulated_power	power	speed	vertical_oscillation	stance_time_percent	stance_time	vertical_ratio	stance_time_balance	step_length	heart_rate	cadence	Form Power
48.39002209715545	11.782762231305242	1	437.0	2022-01-10 18:50:44+00:00	111296.0	216.0	2.628	100.0		258.0	10.9	50.0	900.0	172.0	86.0	77.0
48.390027126297355	11.78279927931726	1	437.0	2022-01-10 18:50:45+00:00	111513.0	217.0	2.628	100.0		258.0	10.9	50.0	900.0	172.0	86.0	77.0
48.39003215543926	11.782836243510246	1	437.0	2022-01-10 18:50:46+00:00	111731.0	218.0	2.628	100.0		258.0	10.9	50.1	910.0	172.0	86.0	78.0
48.39003710076213	11.782867759466171	1	437.0	2022-01-10 18:50:47+00:00	111948.0	217.0	2.628	99.0		256.0	10.9	50.0	900.0	172.0	87.0	77.0
48.39004212990403	11.782899275422096	1	437.0	2022-01-10 18:50:48+00:00	112165.0	217.0	2.628	98.0		255.0	10.9	49.9	900.0	172.0	87.0	77.0
48.390046656131744	11.782926768064499	1	437.0	2022-01-10 18:50:49+00:00	112381.0	216.0	2.625	98.0		257.0	10.9	49.9	900.0	172.0	86.0	76.0
48.390051098540425	11.782954260706902	1	437.0	2022-01-10 18:50:50+00:00	112597.0	216.0	2.622	98.0		259.0	10.9	49.9	900.0	172.0	86.0	76.0
48.39005713351071	11.782981753349304	1	437.0	2022-01-10 18:50:51+00:00	112814.0	217.0	2.622	98.0		258.0	10.9	50.0	890.0	171.0	86.0	76.0
48.39006316848099	11.783009245991707	1	437.0	2022-01-10 18:50:52+00:00	113033.0	219.0	2.622	98.0		257.0	10.9	50.2	890.0	171.0	87.0	77.0
48.390070125460625	11.783039253205061	1	437.0	2022-01-10 18:50:53+00:00	113252.0	219.0	2.619	98.0		257.0	10.9	50.1	890.0	171.0	87.0	77.0
48.39007716625929	11.783069260418415	1	437.0	2022-01-10 18:50:54+00:00	113472.0	220.0	2.617	99.0		257.0	11.0	50.0	900.0	171.0	87.0	77.0
48.39008412323892	11.783105218783021	1	437.0	2022-01-10 18:50:55+00:00	113690.0	218.0	2.617	98.0		257.0	10.9	49.9	890.0	171.0	87.0	77.0
48.390091164037585	11.783141260966659	1	437.0	2022-01-10 18:50:56+00:00	113906.0	216.0	2.617	98.0		258.0	10.8	49.9	890.0	171.0	87.0	77.0
48.39009761810303	11.783181242644787	1	437.0	2022-01-10 18:50:57+00:00	114121.0	215.0	2.617	98.0		258.0	10.8	49.9	890.0	171.0	87.0	77.0
48.3901041559875	11.783221224322915	1	437.0	2022-01-10 18:50:58+00:00	114336.0	215.0	2.617	98.0		258.0	10.9	49.9	890.0	171.0	87.0	77.0
48.390112118795514	11.783262211829424	1	437.0	2022-01-10 18:50:59+00:00	114553.0	217.0	2.617	97.0		258.0	10.9	49.8	890.0	171.0	87.0	77.0
48.39012016542256	11.783303283154964	1	437.0	2022-01-10 18:51:00+00:00	114772.0	219.0	2.617	97.0		259.0	10.9	49.7	890.0	171.0	88.0	77.0
48.39012863114476	11.783342761918902	1	437.0	2022-01-10 18:51:01+00:00	114994.0	222.0	2.617	96.0		258.0	10.8	49.8	890.0	171.0	88.0	76.0
48.390137096866965	11.78338224068284	1	437.0	2022-01-10 18:51:02+00:00	115219.0	225.0	2.617	96.0		257.0	10.8	50.0	890.0	171.0	88.0	76.0
48.39014413766563	11.783418282866478	1	437.0	2022-01-10 18:51:03+00:00	115443.0	224.0	2.628	97.0		258.0	10.8	49.9	890.0	171.0	87.0	76.0
48.39015109464526	11.783454241231084	1	437.0	2022-01-10 18:51:04+00:00	115666.0	223.0	2.642	98.0		260.0	10.9	49.9	890.0	171.0	86.0	76.0
48.390156123787165	11.783485254272819	1	437.0	2022-01-10 18:51:05+00:00	115887.0	221.0	2.642	98.0		261.0	10.9	49.8	890.0	171.0	86.0	76.0
48.39016115292907	11.783516267314553	1	437.0	2022-01-10 18:51:06+00:00	116107.0	220.0	2.642	99.0		262.0	11.0	49.8	900.0	171.0	86.0	77.0
48.39016609825194	11.783543257042766	1	437.0	2022-01-10 18:51:07+00:00	116327.0	220.0	2.642	100.0		264.0	11.0	49.7	910.0	171.0	85.0	77.0
48.39017112739384	11.783570246770978	1	437.0	2022-01-10 18:51:08+00:00	116548.0	221.0	2.642	101.0		266.0	11.0	49.7	920.0	171.0	85.0	77.0
48.390177665278316	11.783599751070142	1	437.0	2022-01-10 18:51:09+00:00	116770.0	222.0	2.647	101.0		265.0	11.0	49.8	910.0	172.0	85.0	77.0
48.39018411934376	11.783629255369306	1	437.0	2022-01-10 18:51:10+00:00	116994.0	224.0	2.656	101.0		264.0	11.0	49.9	910.0	173.0	86.0	78.0
48.3901921659708	11.78366370499134	1	437.0	2022-01-10 18:51:11+00:00	117216.0	222.0	2.656	101.0		261.0	11.0	49.9	910.0	173.0	86.0	78.0
48.390200128778815	11.783698238432407	1	437.0	2022-01-10 18:51:12+00:00	117437.0	221.0	2.656	101.0		259.0	11.0	49.9	910.0	172.0	86.0	78.0
48.39020809158683	11.783736711367965	1	437.0	2022-01-10 18:51:13+00:00	117657.0	220.0	2.644	101.0		262.0	11.0	49.7	910.0	172.0	86.0	78.0
48.39021613821387	11.783775268122554	1	437.0	2022-01-10 18:51:14+00:00	117876.0	219.0	2.633	102.0		265.0	11.0	49.5	920.0	172.0	86.0	78.0
48.39022560976446	11.78381172940135	1	437.0	2022-01-10 18:51:15+00:00	118095.0	219.0	2.633	101.0		265.0	11.0	49.6	910.0	171.0	86.0	78.0
48.39023516513407	11.783848274499178	1	437.0	2022-01-10 18:51:16+00:00	118314.0	219.0	2.633	101.0		265.0	11.0	49.7	910.0	170.0	86.0	78.0
48.390243630856276	11.783879706636071	1	437.0	2022-01-10 18:51:17+00:00	118532.0	218.0	2.633	101.0		265.0	11.0	49.7	900.0	171.0	86.0	78.0
48.39025209657848	11.783911222591996	1	437.0	2022-01-10 18:51:18+00:00	118749.0	217.0	2.633	101.0		265.0	11.0	49.8	900.0	171.0	86.0	78.0
48.39025863446295	11.783938212320209	1	437.0	2022-01-10 18:51:19+00:00	118964.0	215.0	2.619	100.0		262.0	11.0	49.9	900.0	171.0	86.0	78.0
48.390265088528395	11.783965202048421	1	437.0	2022-01-10 18:51:20+00:00	119178.0	214.0	2.608	100.0		260.0	11.0	50.1	900.0	170.0	87.0	78.0
48.39026911184192	11.783993784338236	1	437.0	2022-01-10 18:51:21+00:00	119393.0	215.0	2.608	100.0		260.0	11.1	49.9	890.0	170.0	87.0	78.0
48.39027313515544	11.784022282809019	1	437.0	2022-01-10 18:51:22+00:00	119609.0	216.0	2.608	100.0		260.0	11.2	49.8	890.0	169.0	87.0	78.0
48.39027615264058	11.784056229516864	1	437.0	2022-01-10 18:51:23+00:00	119824.0	215.0	2.603	99.0		259.0	11.1	49.9	890.0	169.0	87.0	78.0
48.39027917012572	11.78409026004374	1	437.0	2022-01-10 18:51:24+00:00	120039.0	215.0	2.597	99.0		259.0	11.1	50.0	890.0	169.0	87.0	78.0
48.39028160087764	11.784128230065107	1	437.0	2022-01-10 18:51:25+00:00	120252.0	213.0	2.597	99.0		258.0	11.1	50.0	890.0	169.0	86.0	78.0
48.390284115448594	11.784166283905506	1	437.0	2022-01-10 18:51:26+00:00	120464.0	212.0	2.597	100.0		258.0	11.1	50.0	890.0	169.0	86.0	78.0
48.390286630019546	11.784204756841063	1	437.0	2022-01-10 18:51:27+00:00	120676.0	212.0	2.597	100.0		258.0	11.1	49.8	890.0	170.0	86.0	78.0
48.3902891445905	11.78424322977662	1	437.0	2022-01-10 18:51:28+00:00	120888.0	212.0	2.597	100.0		258.0	11.2	49.7	890.0	170.0	87.0	78.0
48.39029266498983	11.784279774874449	1	437.0	2022-01-10 18:51:29+00:00	121101.0	213.0	2.603	100.0		259.0	11.2	49.7	890.0	170.0	87.0	78.0
48.39029610157013	11.784316236153245	1	437.0	2022-01-10 18:51:30+00:00	121316.0	215.0	2.608	100.0		260.0	11.2	49.8	890.0	170.0	87.0	78.0
48.39030213654041	11.78434775210917	1	437.0	2022-01-10 18:51:31+00:00	121530.0	214.0	2.608	100.0		262.0	11.2	49.6	890.0	170.0	86.0	78.0
48.390308171510696	11.784379268065095	1	437.0	2022-01-10 18:51:32+00:00	121743.0	213.0	2.608	101.0		264.0	11.2	49.5	900.0	170.0	86.0	78.0
48.39031412266195	11.784406257793307	1	437.0	2022-01-10 18:51:33+00:00	121955.0	212.0	2.603	101.0		261.0	11.2	49.6	900.0	170.0	86.0	78.0
48.39032015763223	11.78443324752152	1	437.0	2022-01-10 18:51:34+00:00	122166.0	211.0	2.6	101.0		259.0	11.3	49.7	900.0	170.0	86.0	78.0
48.39032560586929	11.784458728507161	1	437.0	2022-01-10 18:51:35+00:00	122378.0	212.0	2.6	101.0		262.0	11.3	49.6	900.0	171.0	86.0	78.0
48.390331137925386	11.784484209492803	1	437.0	2022-01-10 18:51:36+00:00	122591.0	213.0	2.6	101.0		265.0	11.3	49.5	900.0	171.0	86.0	79.0
48.39033616706729	11.784513713791966	1	437.0	2022-01-10 18:51:37+00:00	122805.0	214.0	2.6	101.0		264.0	11.3	49.6	900.0	171.0	86.0	79.0
48.39034111239016	11.78454321809113	1	437.0	2022-01-10 18:51:38+00:00	123021.0	216.0	2.6	101.0		263.0	11.3	49.8	900.0	171.0	86.0	79.0
48.39034513570368	11.784578757360578	1	437.0	2022-01-10 18:51:39+00:00	123237.0	216.0	2.592	101.0		264.0	11.3	49.8	900.0	171.0	86.0	79.0
48.390349159017205	11.784614212810993	1	437.0	2022-01-10 18:51:40+00:00	123453.0	216.0	2.586	102.0		266.0	11.3	49.8	910.0	171.0	85.0	79.0
48.390353601425886	11.784653272479773	1	437.0	2022-01-10 18:51:41+00:00	123669.0	216.0	2.586	102.0		267.0	11.3	49.8	910.0	171.0	85.0	78.0
48.3903581276536	11.78469224832952	1	437.0	2022-01-10 18:51:42+00:00	123886.0	217.0	2.586	103.0		268.0	11.3	49.8	910.0	171.0	85.0	78.0
48.39036365970969	11.784728206694126	1	437.0	2022-01-10 18:51:43+00:00	124104.0	218.0	2.575	104.0		269.0	11.3	49.6	910.0	171.0	84.0	78.0
48.39036910794675	11.784764248877764	1	437.0	2022-01-10 18:51:44+00:00	124323.0	219.0	2.564	105.0		271.0	11.3	49.5	920.0	171.0	83.0	78.0
48.39037514291704	11.784794759005308	1	437.0	2022-01-10 18:51:45+00:00	124538.0	215.0	2.517	104.0		269.0	11.3	49.4	920.0	171.0	84.0	78.0
48.39038109406829	11.784825269132853	1	437.0	2022-01-10 18:51:46+00:00	124750.0	212.0	2.469	104.0		267.0	11.3	49.3	920.0	170.0	85.0	79.0
48.39038511738181	11.784855779260397	1	437.0	2022-01-10 18:51:47+00:00	124959.0	209.0	2.458	106.0		267.0	11.6	49.6	910.0	170.0	84.0	79.0
48.39038914069533	11.78488620556891	1	437.0	2022-01-10 18:51:48+00:00	125165.0	206.0	2.447	109.0		268.0	12.0	50.0	900.0	170.0	83.0	80.0
48.390391152352095	11.784920739009976	1	437.0	2022-01-10 18:51:49+00:00	125370.0	205.0	2.45	106.0		267.0	12.0	50.0	880.0	170.0	84.0	80.0
48.390393164008856	11.784955272451043	1	437.0	2022-01-10 18:51:50+00:00	125575.0	205.0	2.453	103.0		267.0	12.0	50.1	860.0	170.0	85.0	80.0
48.390395594760776	11.78499324247241	1	437.0	2022-01-10 18:51:51+00:00	125781.0	206.0	2.464	102.0		267.0	11.9	50.1	850.0	170.0	85.0	79.0
48.39039810933173	11.785031212493777	1	437.0	2022-01-10 18:51:52+00:00	125988.0	207.0	2.475	102.0		267.0	11.9	50.2	850.0	169.0	86.0	78.0
48.39040414430201	11.785066248849034	1	437.0	2022-01-10 18:51:53+00:00	126196.0	208.0	2.494	101.0		267.0	11.9	50.3	850.0	169.0	85.0	77.0
48.39041009545326	11.785101285204291	1	437.0	2022-01-10 18:51:54+00:00	126406.0	210.0	2.514	101.0		268.0	11.9	50.4	850.0	169.0	85.0	77.0
48.39041763916612	11.785130202770233	1	437.0	2022-01-10 18:51:55+00:00	126616.0	210.0	2.514	100.0		269.0	11.7	50.2	850.0	169.0	85.0	77.0
48.39042509905994	11.785159204155207	1	437.0	2022-01-10 18:51:56+00:00	126826.0	210.0	2.514	99.0		270.0	11.5	50.1	860.0	169.0	86.0	77.0
48.390433648601174	11.78518476895988	1	437.0	2022-01-10 18:51:57+00:00	127036.0	210.0	2.514	99.0		271.0	11.4	49.9	860.0	168.0	85.0	76.0
48.39044211432338	11.785210249945521	1	437.0	2022-01-10 18:51:58+00:00	127247.0	211.0	2.514	100.0		273.0	11.4	49.7	870.0	168.0	85.0	76.0
48.39044915512204	11.785237742587924	1	437.0	2022-01-10 18:51:59+00:00	127458.0	211.0	2.514	100.0		273.0	11.3	49.8	870.0	168.0	85.0	76.0
48.390456112101674	11.785265235230327	1	437.0	2022-01-10 18:52:00+00:00	127669.0	211.0	2.517	100.0		274.0	11.2	50.0	880.0	168.0	85.0	76.0
48.39046214707196	11.785297757014632	1	437.0	2022-01-10 18:52:01+00:00	127879.0	210.0	2.517	99.0		272.0	11.2	50.0	880.0	168.0	85.0	76.0
48.39046809822321	11.785330278798938	1	437.0	2022-01-10 18:52:02+00:00	128089.0	210.0	2.517	98.0		271.0	11.2	50.1	880.0	169.0	86.0	76.0
48.39047463610768	11.785363722592592	1	436.0	2022-01-10 18:52:03+00:00	128298.0	209.0	2.517	97.0		268.0	11.1	50.1	870.0	169.0	86.0	75.0
48.390481090173125	11.785397250205278	1	436.0	2022-01-10 18:52:04+00:00	128507.0	209.0	2.517	97.0		265.0	11.1	50.2	870.0	169.0	86.0	75.0
48.39048813097179	11.785426754504442	1	436.0	2022-01-10 18:52:05+00:00	128715.0	208.0	2.514	97.0		266.0	11.1	50.0	870.0	169.0	86.0	75.0
48.39049508795142	11.785456258803606	1	436.0	2022-01-10 18:52:06+00:00	128922.0	207.0	2.514	97.0		268.0	11.1	49.9	870.0	169.0	86.0	75.0
48.39050363749266	11.785481739789248	1	436.0	2022-01-10 18:52:07+00:00	129129.0	207.0	2.514	96.0		265.0	11.1	49.8	860.0	169.0	87.0	75.0
48.39051210321486	11.785507220774889	1	436.0	2022-01-10 18:52:08+00:00	129337.0	208.0	2.514	95.0		262.0	11.1	49.8	860.0	169.0	87.0	75.0
48.390519646927714	11.78553320467472	1	436.0	2022-01-10 18:52:09+00:00	129546.0	209.0	2.514	95.0		263.0	11.1	49.8	860.0	169.0	87.0	75.0
48.39052710682154	11.785559272393584	1	436.0	2022-01-10 18:52:10+00:00	129756.0	210.0	2.514	96.0		264.0	11.1	49.9	860.0	169.0	86.0	75.0
48.39053113013506	11.785589279606938	1	436.0	2022-01-10 18:52:11+00:00	129965.0	209.0	2.514	96.0		265.0	11.1	49.8	860.0	169.0	86.0	75.0
48.39053515344858	11.78561920300126	1	436.0	2022-01-10 18:52:12+00:00	130174.0	209.0	2.514	97.0		266.0	11.2	49.8	860.0	169.0	86.0	75.0
48.39053565636277	11.785655245184898	1	436.0	2022-01-10 18:52:13+00:00	130382.0	208.0	2.514	97.0		265.0	11.2	49.9	860.0	169.0	86.0	75.0
48.39053615927696	11.785691203549504	1	436.0	2022-01-10 18:52:14+00:00	130589.0	207.0	2.514	98.0		264.0	11.2	50.0	870.0	169.0	86.0	75.0
48.39053716510534	11.785729257389903	1	436.0	2022-01-10 18:52:15+00:00	130796.0	207.0	2.517	97.0		263.0	11.2	49.7	860.0	168.0	86.0	75.0
48.39053817093372	11.78576722741127	1	436.0	2022-01-10 18:52:16+00:00	131004.0	208.0	2.522	97.0		263.0	11.2	49.5	860.0	168.0	86.0	76.0
48.390542613342404	11.785803772509098	1	437.0	2022-01-10 18:52:17+00:00	131212.0	208.0	2.522	97.0		262.0	11.2	49.9	860.0	168.0	86.0	76.0
48.39054713957012	11.785840233787894	1	437.0	2022-01-10 18:52:18+00:00	131421.0	209.0	2.522	98.0		262.0	11.2	50.4	870.0	168.0	86.0	76.0
48.39055216871202	11.78587174974382	1	437.0	2022-01-10 18:52:19+00:00	131629.0	208.0	2.525	98.0		264.0	11.2	50.0	870.0	168.0	85.0	76.0
48.39055711403489	11.785903265699744	1	437.0	2022-01-10 18:52:20+00:00	131837.0	208.0	2.531	99.0		267.0	11.3	49.6	870.0	169.0	85.0	76.0
48.390562143176794	11.785929752513766	1	437.0	2022-01-10 18:52:21+00:00	132045.0	208.0	2.531	99.0		265.0	11.3	49.9	870.0	169.0	85.0	76.0
48.390567088499665	11.785956239327788	1	437.0	2022-01-10 18:52:22+00:00	132253.0	208.0	2.531	100.0		263.0	11.3	50.2	870.0	169.0	86.0	77.0
48.390570608899	11.785984234884381	1	436.0	2022-01-10 18:52:23+00:00	132462.0	209.0	2.531	99.0		264.0	11.3	50.0	870.0	169.0	86.0	77.0
48.39057412929833	11.786012230440974	1	436.0	2022-01-10 18:52:24+00:00	132672.0	210.0	2.531	99.0		265.0	11.3	49.8	870.0	169.0	86.0	77.0
48.39057614095509	11.78604525513947	1	436.0	2022-01-10 18:52:25+00:00	132881.0	209.0	2.528	99.0		264.0	11.3	50.0	870.0	169.0	86.0	76.0
48.39057815261185	11.786078279837966	1	436.0	2022-01-10 18:52:26+00:00	133090.0	209.0	2.528	99.0		264.0	11.3	50.2	870.0	169.0	86.0	76.0
48.39057815261185	11.786115244030952	1	436.0	2022-01-10 18:52:27+00:00	133299.0	209.0	2.522	99.0		264.0	11.3	50.1	870.0	168.0	86.0	76.0
48.39057815261185	11.786152208223939	1	436.0	2022-01-10 18:52:28+00:00	133508.0	209.0	2.517	99.0		264.0	11.3	50.0	880.0	168.0	86.0	77.0
48.39057915844023	11.786190262064338	1	436.0	2022-01-10 18:52:29+00:00	133717.0	209.0	2.514	99.0		265.0	11.3	49.9	880.0	168.0	86.0	76.0
48.39058016426861	11.786228232085705	1	436.0	2022-01-10 18:52:30+00:00	133926.0	209.0	2.514	99.0		267.0	11.3	49.9	880.0	168.0	86.0	76.0
48.390584606677294	11.78626075387001	1	436.0	2022-01-10 18:52:31+00:00	134135.0	209.0	2.506	99.0		267.0	11.3	49.9	870.0	169.0	86.0	76.0
48.390589132905006	11.786293275654316	1	436.0	2022-01-10 18:52:32+00:00	134344.0	209.0	2.5	99.0		268.0	11.3	49.9	870.0	169.0	86.0	76.0
48.39059759862721	11.786320768296719	1	436.0	2022-01-10 18:52:33+00:00	134552.0	208.0	2.489	98.0		266.0	11.3	50.0	870.0	169.0	86.0	76.0
48.390606148168445	11.786348260939121	1	436.0	2022-01-10 18:52:34+00:00	134760.0	208.0	2.481	98.0		265.0	11.3	50.2	870.0	169.0	86.0	76.0
48.39061360806227	11.786376759409904	1	436.0	2022-01-10 18:52:35+00:00	134968.0	208.0	2.475	98.0		266.0	11.4	50.0	870.0	169.0	85.0	76.0
48.39062115177512	11.786405257880688	1	436.0	2022-01-10 18:52:36+00:00	135177.0	209.0	2.472	99.0		268.0	11.5	49.8	870.0	169.0	85.0	77.0
48.39062660001218	11.786438282579184	1	437.0	2022-01-10 18:52:37+00:00	135385.0	208.0	2.472	100.0		269.0	11.5	49.6	870.0	169.0	85.0	77.0
48.390632132068276	11.786471223458648	1	437.0	2022-01-10 18:52:38+00:00	135592.0	207.0	2.472	101.0		270.0	11.6	49.5	870.0	169.0	85.0	77.0
48.39063716121018	11.786508774384856	1	437.0	2022-01-10 18:52:39+00:00	135798.0	206.0	2.472	100.0		267.0	11.6	49.7	860.0	169.0	85.0	77.0
48.39064210653305	11.786546241492033	1	437.0	2022-01-10 18:52:40+00:00	136004.0	206.0	2.472	100.0		264.0	11.6	49.9	860.0	169.0	85.0	77.0
48.390648141503334	11.78658270277083	1	437.0	2022-01-10 18:52:41+00:00	136209.0	205.0	2.472	99.0		264.0	11.5	49.9	850.0	168.0	86.0	77.0
48.390654092654586	11.786619247868657	1	437.0	2022-01-10 18:52:42+00:00	136414.0	205.0	2.475	99.0		264.0	11.5	50.0	850.0	168.0	86.0	77.0
48.39066063053906	11.786651266738772	1	437.0	2022-01-10 18:52:43+00:00	136618.0	204.0	2.475	99.0		261.0	11.5	50.1	850.0	168.0	86.0	77.0
48.39066716842353	11.786683201789856	1	437.0	2022-01-10 18:52:44+00:00	136821.0	203.0	2.475	99.0		259.0	11.5	50.2	850.0	167.0	86.0	77.0
48.390673622488976	11.786711784079671	1	437.0	2022-01-10 18:52:45+00:00	137024.0	203.0	2.475	98.0		261.0	11.5	50.2	850.0	167.0	86.0	76.0
48.39068016037345	11.786740282550454	1	437.0	2022-01-10 18:52:46+00:00	137228.0	204.0	2.475	98.0		263.0	11.6	50.3	850.0	167.0	86.0	76.0
48.3906861115247	11.786770205944777	1	437.0	2022-01-10 18:52:47+00:00	137432.0	204.0	2.475	98.0		265.0	11.5	50.0	850.0	167.0	86.0	76.0
48.390692146494985	11.78680021315813	1	436.0	2022-01-10 18:52:48+00:00	137637.0	205.0	2.478	98.0		268.0	11.5	49.8	850.0	167.0	87.0	76.0
48.390697594732046	11.786835249513388	1	436.0	2022-01-10 18:52:49+00:00	137841.0	204.0	2.478	97.0		269.0	11.4	49.9	850.0	167.0	86.0	75.0
48.39070312678814	11.786870202049613	1	436.0	2022-01-10 18:52:50+00:00	138045.0	204.0	2.478	96.0		270.0	11.4	50.0	850.0	168.0	86.0	75.0
48.39070916175842	11.786910770460963	1	436.0	2022-01-10 18:52:51+00:00	138249.0	204.0	2.489	97.0		272.0	11.3	49.7	850.0	168.0	85.0	74.0
48.390715112909675	11.786951255053282	1	436.0	2022-01-10 18:52:52+00:00	138454.0	205.0	2.503	98.0		274.0	11.3	49.5	860.0	168.0	85.0	74.0
48.39072215370834	11.78699023090303	1	436.0	2022-01-10 18:52:53+00:00	138661.0	207.0	2.503	99.0		268.0	11.4	49.1	870.0	168.0	85.0	74.0
48.39072911068797	11.787029206752777	1	436.0	2022-01-10 18:52:54+00:00	138871.0	210.0	2.503	100.0		262.0	11.6	48.7	880.0	168.0	85.0	75.0
48.390736151486635	11.78705720230937	1	436.0	2022-01-10 18:52:55+00:00	139085.0	214.0	2.503	104.0		269.0	11.6	50.0	900.0	169.0	83.0	76.0
48.39074310846627	11.787085281684995	1	436.0	2022-01-10 18:52:56+00:00	139303.0	218.0	2.503	108.0		277.0	11.7	51.3	920.0	169.0	81.0	77.0
48.39075065217912	11.787091735750437	1	437.0	2022-01-10 18:52:57+00:00	139524.0	221.0	2.506	106.0		282.0	11.5	50.7	910.0	170.0	81.0	77.0
48.390758112072945	11.78709827363491	1	436.0	2022-01-10 18:52:58+00:00	139748.0	224.0	2.508	104.0		288.0	11.4	50.2	910.0	169.0	82.0	77.0
48.39076163247228	11.787083270028234	1	436.0	2022-01-10 18:52:59+00:00	139973.0	225.0	2.508	102.0		281.0	11.3	50.1	900.0	169.0	83.0	77.0
48.39076515287161	11.787068266421556	1	436.0	2022-01-10 18:53:00+00:00	140199.0	226.0	2.508	101.0		275.0	11.3	50.1	890.0	169.0	84.0	77.0
48.39076163247228	11.787043204531074	1	436.0	2022-01-10 18:53:01+00:00	140422.0	223.0	2.458	101.0		272.0	11.4	50.2	890.0	167.0	84.0	77.0
48.390758112072945	11.787018226459622	1	436.0	2022-01-10 18:53:02+00:00	140642.0	220.0	2.411	102.0		270.0	11.5	50.4	890.0	166.0	84.0	77.0
48.39075115509331	11.786993248388171	1	436.0	2022-01-10 18:53:03+00:00	140859.0	217.0	2.411	102.0		270.0	11.7	50.0	870.0	166.0	84.0	77.0
48.39074411429465	11.78696827031672	1	436.0	2022-01-10 18:53:04+00:00	141073.0	214.0	2.411	103.0		270.0	11.9	49.6	860.0	165.0	84.0	78.0
48.390736151486635	11.786939268931746	1	436.0	2022-01-10 18:53:05+00:00	141284.0	211.0	2.411	102.0		269.0	11.9	49.8	850.0	165.0	85.0	78.0
48.39072810485959	11.786910267546773	1	436.0	2022-01-10 18:53:06+00:00	141493.0	209.0	2.411	101.0		269.0	12.0	50.1	840.0	165.0	85.0	78.0
48.39072165079415	11.786875734105706	1	436.0	2022-01-10 18:53:07+00:00	141697.0	204.0	2.383	101.0		268.0	12.0	49.9	840.0	165.0	85.0	78.0
48.390715112909675	11.786841284483671	1	436.0	2022-01-10 18:53:08+00:00	141897.0	200.0	2.356	102.0		267.0	12.0	49.8	840.0	165.0	85.0	78.0
48.39070664718747	11.786803733557463	1	436.0	2022-01-10 18:53:09+00:00	142096.0	199.0	2.356	101.0		268.0	12.1	49.8	830.0	165.0	85.0	78.0
48.390698097646236	11.786766266450286	1	436.0	2022-01-10 18:53:10+00:00	142294.0	198.0	2.356	101.0		269.0	12.2	49.8	820.0	165.0	85.0	78.0
48.39068912900984	11.78673324175179	1	436.0	2022-01-10 18:53:11+00:00	142491.0	197.0	2.35	101.0		270.0	12.2	49.9	820.0	165.0	85.0	78.0
48.39068016037345	11.786700217053294	1	436.0	2022-01-10 18:53:12+00:00	142688.0	197.0	2.347	102.0		271.0	12.3	50.1	820.0	165.0	85.0	78.0
48.390671107918024	11.786673730239272	1	436.0	2022-01-10 18:53:13+00:00	142885.0	197.0	2.347	101.0		271.0	12.2	50.0	820.0	165.0	85.0	77.0
48.39066213928163	11.78664724342525	1	436.0	2022-01-10 18:53:14+00:00	143082.0	197.0	2.347	101.0		271.0	12.1	50.0	820.0	165.0	85.0	77.0
48.39065610431135	11.78662276826799	1	436.0	2022-01-10 18:53:15+00:00	143279.0	197.0	2.347	99.0		270.0	12.0	49.9	810.0	166.0	85.0	76.0
48.390650153160095	11.786598209291697	1	436.0	2022-01-10 18:53:16+00:00	143476.0	197.0	2.347	98.0		270.0	12.0	49.9	810.0	166.0	86.0	76.0
48.390644621104	11.786567782983184	1	436.0	2022-01-10 18:53:17+00:00	143673.0	197.0	2.364	98.0		272.0	11.9	49.9	810.0	166.0	85.0	75.0
48.39063908904791	11.78653727285564	1	436.0	2022-01-10 18:53:18+00:00	143870.0	197.0	2.381	98.0		275.0	11.9	49.9	810.0	166.0	85.0	75.0
48.390629114583135	11.786500224843621	1	436.0	2022-01-10 18:53:19+00:00	144067.0	197.0	2.381	97.0		274.0	11.8	49.8	820.0	166.0	85.0	75.0
48.39061914011836	11.786463260650635	1	436.0	2022-01-10 18:53:20+00:00	144264.0	197.0	2.381	97.0		273.0	11.7	49.8	830.0	167.0	85.0	75.0
48.390604639425874	11.786427218466997	1	436.0	2022-01-10 18:53:21+00:00	144463.0	199.0	2.4	96.0		270.0	11.6	49.7	820.0	167.0	86.0	74.0
48.39059013873339	11.786391260102391	1	436.0	2022-01-10 18:53:22+00:00	144664.0	201.0	2.422	95.0		267.0	11.5	49.6	820.0	167.0	86.0	74.0
48.39057664386928	11.786361755803227	1	436.0	2022-01-10 18:53:23+00:00	144864.0	200.0	2.422	94.0		266.0	11.4	49.7	820.0	167.0	87.0	73.0
48.390563149005175	11.786332251504064	1	436.0	2022-01-10 18:53:24+00:00	145064.0	200.0	2.422	94.0		265.0	11.3	49.8	820.0	167.0	87.0	73.0
48.39055409654975	11.786307273432612	1	436.0	2022-01-10 18:53:25+00:00	145263.0	199.0	2.422	93.0		263.0	11.3	49.8	820.0	167.0	87.0	73.0
48.390545127913356	11.78628221154213	1	436.0	2022-01-10 18:53:26+00:00	145462.0	199.0	2.422	93.0		262.0	11.3	49.9	820.0	167.0	87.0	73.0
48.39054009877145	11.78625874221325	1	436.0	2022-01-10 18:53:27+00:00	145665.0	203.0	2.439	91.0		259.0	11.2	50.0	820.0	167.0	88.0	73.0
48.39053515344858	11.786235272884369	1	436.0	2022-01-10 18:53:28+00:00	145873.0	208.0	2.458	90.0		256.0	11.1	50.1	820.0	168.0	89.0	73.0
